2023-07-03 04:26,1.088390,1.088490,1.088330,1.088340,10
2023-07-03 04:27,1.088350,1.088520,1.088350,1.088480,10
2023-07-03 04:28,1.088490,1.088730,1.088430,1.088700,10
2023-07-03 04:29,1.088700,1.088810,1.088690,1.088750,10
2023-07-03 04:30,1.088740,1.088790,1.088570,1.088600,10
2023-07-03 04:31,1.088600,1.088640,1.088580,1.088630,10
2023-07-03 04:32,1.088630,1.088750,1.088620,1.088750,10
2023-07-03 04:33,1.088740,1.088740,1.088600,1.088640,10
2023-07-03 04:34,1.088640,1.088850,1.088640,1.088700,10
2023-07-03 04:35,1.088730,1.088780,1.088630,1.088640,10
2023-07-03 04:36,1.088650,1.088730,1.088630,1.088720,10
2023-07-03 04:37,1.088710,1.088900,1.088710,1.088790,10
2023-07-03 04:38,1.088800,1.088840,1.088740,1.088760,10
2023-07-03 04:39,1.088760,1.088860,1.088690,1.088750,10
2023-07-03 04:40,1.088780,1.088800,1.088650,1.088700,10
2023-07-03 04:41,1.088700,1.088760,1.088630,1.088640,10
2023-07-03 04:42,1.088660,1.088740,1.088400,1.088450,10
2023-07-03 04:43,1.088450,1.088540,1.088380,1.088540,10
2023-07-03 04:44,1.088550,1.088690,1.088550,1.088670,10
2023-07-03 04:45,1.088670,1.088870,1.088670,1.088860,10
2023-07-03 04:46,1.088870,1.088900,1.088850,1.088890,10
2023-07-03 04:47,1.088890,1.088890,1.088680,1.088680,10
2023-07-03 04:48,1.088690,1.088780,1.088680,1.088780,10
2023-07-03 04:49,1.088760,1.088780,1.088690,1.088780,10
2023-07-03 04:50,1.088760,1.088780,1.088670,1.088690,10
2023-07-03 04:51,1.088680,1.088680,1.088520,1.088580,10
2023-07-03 04:52,1.088580,1.088680,1.088360,1.088390,10
2023-07-03 04:53,1.088400,1.088630,1.088400,1.088610,10
2023-07-03 04:54,1.088610,1.088630,1.088480,1.088490,10
2023-07-03 04:55,1.088490,1.088570,1.088420,1.088560,10
2023-07-03 04:56,1.088560,1.088610,1.088510,1.088520,10
2023-07-03 04:57,1.088530,1.088630,1.088430,1.088600,10
2023-07-03 04:58,1.088600,1.088660,1.088560,1.088570,10
2023-07-03 04:59,1.088570,1.088760,1.088570,1.088620,10
2023-07-03 05:00,1.088620,1.088740,1.088610,1.088690,10
2023-07-03 05:01,1.088690,1.088820,1.088650,1.088810,10
2023-07-03 05:02,1.088810,1.088900,1.088730,1.088750,10
2023-07-03 05:03,1.088740,1.089050,1.088730,1.089050,10
2023-07-03 05:04,1.089050,1.089090,1.088890,1.089080,10
2023-07-03 05:05,1.089080,1.089080,1.088780,1.088790,10
2023-07-03 05:06,1.088780,1.088920,1.088760,1.088900,10
2023-07-03 05:07,1.088900,1.088940,1.088850,1.088890,10
2023-07-03 05:08,1.088910,1.088970,1.088890,1.088890,10
2023-07-03 05:09,1.088880,1.088900,1.088810,1.088900,10
2023-07-03 05:10,1.088890,1.089130,1.088810,1.089030,10
2023-07-03 05:11,1.089040,1.089040,1.088840,1.088940,10
2023-07-03 05:12,1.088940,1.088990,1.088900,1.088940,10
2023-07-03 05:13,1.088920,1.088970,1.088870,1.088870,10
2023-07-03 05:14,1.088880,1.088890,1.088830,1.088880,10
2023-07-03 05:15,1.088870,1.088980,1.088780,1.088970,10
2023-07-03 05:16,1.088980,1.089040,1.088980,1.088980,10
2023-07-03 05:17,1.088990,1.088990,1.088910,1.088920,10
2023-07-03 05:18,1.088910,1.088950,1.088870,1.088880,10
